"","p","d","q","P","D","Q","p_valor","p_estac","p_ind","AIC"
"2902",0,3,2,0,3,2,0,0,0,0
"2903",0,3,2,0,3,3,0,0,0,0
"2904",0,3,2,0,3,4,0,0,0,0
"2905",0,3,2,0,3,5,0,0,0,0
"2906",0,3,2,1,0,0,0,0,0,0
"2907",0,3,2,1,0,1,0,0,0,0
"2908",0,3,2,1,0,2,0,0,0,0
"2909",0,3,2,1,0,3,0,0,0,0
"2910",0,3,2,1,0,4,0,0,0,0
"2911",0,3,2,1,0,5,0,0,0,0
"2912",0,3,2,1,1,0,0,0,0,0
"2913",0,3,2,1,1,1,0,0,0,0
"2914",0,3,2,1,1,2,0,0,0,0
"2915",0,3,2,1,1,3,0,0,0,0
"2916",0,3,2,1,1,4,0,0,0,0
"2917",0,3,2,1,1,5,0,0,0,0
"2918",0,3,2,1,2,0,0,0,0,0
"2919",0,3,2,1,2,1,0,0,0,0
"2920",0,3,2,1,2,2,0,0,0,0
"2921",0,3,2,1,2,3,0,0,0,0
"2922",0,3,2,1,2,4,0,0,0,0
"2923",0,3,2,1,2,5,0,0,0,0
"2924",0,3,2,1,3,0,0,0,0,0
"2925",0,3,2,1,3,1,0,0,0,0
"2926",0,3,2,1,3,2,0,0,0,0
"2927",0,3,2,1,3,3,0,0,0,0
"2928",0,3,2,1,3,4,0,0,0,0
"2929",0,3,2,1,3,5,0,0,0,0
"2930",0,3,2,2,0,0,0,0,0,0
"2931",0,3,2,2,0,1,0,0,0,0
"2932",0,3,2,2,0,2,0,0,0,0
"2933",0,3,2,2,0,3,0,0,0,0
"2934",0,3,2,2,0,4,0,0,0,0
"2935",0,3,2,2,0,5,0,0,0,0
"2936",0,3,2,2,1,0,0,0,0,0
"2937",0,3,2,2,1,1,0,0,0,0
"2938",0,3,2,2,1,2,0,0,0,0
"2939",0,3,2,2,1,3,0,0,0,0
"2940",0,3,2,2,1,4,0,0,0,0
"2941",0,3,2,2,1,5,0,0,0,0
"2942",0,3,2,2,2,0,0,0,0,0
"2943",0,3,2,2,2,1,0,0,0,0
"2944",0,3,2,2,2,2,0,0,0,0
"2945",0,3,2,2,2,3,0,0,0,0
"2946",0,3,2,2,2,4,0,0,0,0
"2947",0,3,2,2,2,5,0,0,0,0
"2948",0,3,2,2,3,0,0,0,0,0
"2949",0,3,2,2,3,1,0,0,0,0
"2950",0,3,2,2,3,2,0,0,0,0
"2951",0,3,2,2,3,3,0,0,0,0
"2952",0,3,2,2,3,4,0,0,0,0
"2953",0,3,2,2,3,5,0,0,0,0
"2954",0,3,2,3,0,0,0,0,0,0
"2955",0,3,2,3,0,1,0,0,0,0
"2956",0,3,2,3,0,2,0,0,0,0
"2957",0,3,2,3,0,3,0,0,0,0
"2958",0,3,2,3,0,4,0,0,0,0
"2959",0,3,2,3,0,5,0,0,0,0
"2960",0,3,2,3,1,0,0,0,0,0
"2961",0,3,2,3,1,1,0,0,0,0
"2962",0,3,2,3,1,2,0,0,0,0
"2963",0,3,2,3,1,3,0,0,0,0
"2964",0,3,2,3,1,4,0,0,0,0
"2965",0,3,2,3,1,5,0,0,0,0
"2966",0,3,2,3,2,0,0,0,0,0
"2967",0,3,2,3,2,1,0,0,0,0
"2968",0,3,2,3,2,2,0,0,0,0
"2969",0,3,2,3,2,3,0,0,0,0
"2970",0,3,2,3,2,4,0,0,0,0
"2971",0,3,2,3,2,5,0,0,0,0
"2972",0,3,2,3,3,0,0,0,0,0
"2973",0,3,2,3,3,1,0,0,0,0
"2974",0,3,2,3,3,2,0,0,0,0
"2975",0,3,2,3,3,3,0,0,0,0
"2976",0,3,2,3,3,4,0,0,0,0
"2977",0,3,2,3,3,5,0,0,0,0
"2978",0,3,2,4,0,0,0,0,0,0
"2979",0,3,2,4,0,1,0,0,0,0
"2980",0,3,2,4,0,2,0,0,0,0
"2981",0,3,2,4,0,3,0,0,0,0
"2982",0,3,2,4,0,4,0,0,0,0
"2983",0,3,2,4,0,5,0,0,0,0
"2984",0,3,2,4,1,0,0,0,0,0
"2985",0,3,2,4,1,1,0,0,0,0
"2986",0,3,2,4,1,2,0,0,0,0
"2987",0,3,2,4,1,3,0,0,0,0
"2988",0,3,2,4,1,4,0,0,0,0
"2989",0,3,2,4,1,5,0,0,0,0
"2990",0,3,2,4,2,0,0,0,0,0
"2991",0,3,2,4,2,1,0,0,0,0
"2992",0,3,2,4,2,2,0,0,0,0
"2993",0,3,2,4,2,3,0,0,0,0
"2994",0,3,2,4,2,4,0,0,0,0
"2995",0,3,2,4,2,5,0,0,0,0
"2996",0,3,2,4,3,0,0,0,0,0
"2997",0,3,2,4,3,1,0,0,0,0
"2998",0,3,2,4,3,2,0,0,0,0
"2999",0,3,2,4,3,3,0,0,0,0
"3000",0,3,2,4,3,4,0,0,0,0
"3001",0,3,2,4,3,5,0,0,0,0
"3002",0,3,2,5,0,0,0,0,0,0
"3003",0,3,2,5,0,1,0,0,0,0
"3004",0,3,2,5,0,2,0,0,0,0
"3005",0,3,2,5,0,3,0,0,0,0
"3006",0,3,2,5,0,4,0,0,0,0
"3007",0,3,2,5,0,5,0,0,0,0
"3008",0,3,2,5,1,0,0,0,0,0
"3009",0,3,2,5,1,1,0,0,0,0
"3010",0,3,2,5,1,2,0,0,0,0
"3011",0,3,2,5,1,3,0,0,0,0
"3012",0,3,2,5,1,4,0,0,0,0
"3013",0,3,2,5,1,5,0,0,0,0
"3014",0,3,2,5,2,0,0,0,0,0
"3015",0,3,2,5,2,1,0,0,0,0
"3016",0,3,2,5,2,2,0,0,0,0
"3017",0,3,2,5,2,3,0,0,0,0
"3018",0,3,2,5,2,4,0,0,0,0
"3019",0,3,2,5,2,5,0,0,0,0
"3020",0,3,2,5,3,0,0,0,0,0
"3021",0,3,2,5,3,1,0,0,0,0
"3022",0,3,2,5,3,2,0,0,0,0
"3023",0,3,2,5,3,3,0,0,0,0
"3024",0,3,2,5,3,4,0,0,0,0
"3025",0,3,2,5,3,5,0,0,0,0
"3026",0,3,3,0,0,0,0,0,0,0
"3027",0,3,3,0,0,1,0,0,0,0
"3028",0,3,3,0,0,2,0,0,0,0
"3029",0,3,3,0,0,3,0,0,0,0
"3030",0,3,3,0,0,4,0,0,0,0
"3031",0,3,3,0,0,5,0,0,0,0
"3032",0,3,3,0,1,0,0,0,0,0
"3033",0,3,3,0,1,1,0,0,0,0
"3034",0,3,3,0,1,2,0,0,0,0
"3035",0,3,3,0,1,3,0,0,0,0
"3036",0,3,3,0,1,4,0,0,0,0
"3037",0,3,3,0,1,5,0,0,0,0
"3038",0,3,3,0,2,0,0,0,0,0
"3039",0,3,3,0,2,1,0,0,0,0
"3040",0,3,3,0,2,2,0,0,0,0
"3041",0,3,3,0,2,3,0,0,0,0
"3042",0,3,3,0,2,4,0,0,0,0
"3043",0,3,3,0,2,5,0,0,0,0
"3044",0,3,3,0,3,0,0,0,0,0
"3045",0,3,3,0,3,1,0,0,0,0
"3046",0,3,3,0,3,2,0,0,0,0
"3047",0,3,3,0,3,3,0,0,0,0
"3048",0,3,3,0,3,4,0,0,0,0
"3049",0,3,3,0,3,5,0,0,0,0
"3050",0,3,3,1,0,0,0,0,0,0
"3051",0,3,3,1,0,1,0,0,0,0
"3052",0,3,3,1,0,2,0,0,0,0
"3053",0,3,3,1,0,3,0,0,0,0
"3054",0,3,3,1,0,4,0,0,0,0
"3055",0,3,3,1,0,5,0,0,0,0
"3056",0,3,3,1,1,0,0,0,0,0
"3057",0,3,3,1,1,1,0,0,0,0
"3058",0,3,3,1,1,2,0,0,0,0
"3059",0,3,3,1,1,3,0,0,0,0
"3060",0,3,3,1,1,4,0,0,0,0
"3061",0,3,3,1,1,5,0,0,0,0
"3062",0,3,3,1,2,0,0,0,0,0
"3063",0,3,3,1,2,1,0,0,0,0
"3064",0,3,3,1,2,2,0,0,0,0
"3065",0,3,3,1,2,3,0,0,0,0
"3066",0,3,3,1,2,4,0,0,0,0
"3067",0,3,3,1,2,5,0,0,0,0
"3068",0,3,3,1,3,0,0,0,0,0
"3069",0,3,3,1,3,1,0,0,0,0
"3070",0,3,3,1,3,2,0,0,0,0
"3071",0,3,3,1,3,3,0,0,0,0
"3072",0,3,3,1,3,4,0,0,0,0
"3073",0,3,3,1,3,5,0,0,0,0
"3074",0,3,3,2,0,0,0,0,0,0
"3075",0,3,3,2,0,1,0,0,0,0
"3076",0,3,3,2,0,2,0,0,0,0
"3077",0,3,3,2,0,3,0,0,0,0
"3078",0,3,3,2,0,4,0,0,0,0
"3079",0,3,3,2,0,5,0,0,0,0
"3080",0,3,3,2,1,0,0,0,0,0
"3081",0,3,3,2,1,1,0,0,0,0
"3082",0,3,3,2,1,2,0,0,0,0
"3083",0,3,3,2,1,3,0,0,0,0
"3084",0,3,3,2,1,4,0,0,0,0
"3085",0,3,3,2,1,5,0,0,0,0
"3086",0,3,3,2,2,0,0,0,0,0
"3087",0,3,3,2,2,1,0,0,0,0
"3088",0,3,3,2,2,2,0,0,0,0
"3089",0,3,3,2,2,3,0,0,0,0
"3090",0,3,3,2,2,4,0,0,0,0
"3091",0,3,3,2,2,5,0,0,0,0
"3092",0,3,3,2,3,0,0,0,0,0
"3093",0,3,3,2,3,1,0,0,0,0
"3094",0,3,3,2,3,2,0,0,0,0
"3095",0,3,3,2,3,3,0,0,0,0
"3096",0,3,3,2,3,4,0,0,0,0
"3097",0,3,3,2,3,5,0,0,0,0
"3098",0,3,3,3,0,0,0,0,0,0
"3099",0,3,3,3,0,1,0,0,0,0
"3100",0,3,3,3,0,2,0,0,0,0
"3101",0,3,3,3,0,3,0,0,0,0
"3102",0,3,3,3,0,4,0,0,0,0
"3103",0,3,3,3,0,5,0,0,0,0
"3104",0,3,3,3,1,0,0,0,0,0
"3105",0,3,3,3,1,1,0,0,0,0
"3106",0,3,3,3,1,2,0,0,0,0
"3107",0,3,3,3,1,3,0,0,0,0
"3108",0,3,3,3,1,4,0,0,0,0
"3109",0,3,3,3,1,5,0,0,0,0
"3110",0,3,3,3,2,0,0,0,0,0
"3111",0,3,3,3,2,1,0,0,0,0
"3112",0,3,3,3,2,2,0,0,0,0
"3113",0,3,3,3,2,3,0,0,0,0
"3114",0,3,3,3,2,4,0,0,0,0
"3115",0,3,3,3,2,5,0,0,0,0
"3116",0,3,3,3,3,0,0,0,0,0
"3117",0,3,3,3,3,1,0,0,0,0
"3118",0,3,3,3,3,2,0,0,0,0
"3119",0,3,3,3,3,3,0,0,0,0
"3120",0,3,3,3,3,4,0,0,0,0
"3121",0,3,3,3,3,5,0,0,0,0
"3122",0,3,3,4,0,0,0,0,0,0
"3123",0,3,3,4,0,1,0,0,0,0
"3124",0,3,3,4,0,2,0,0,0,0
"3125",0,3,3,4,0,3,0,0,0,0
"3126",0,3,3,4,0,4,0,0,0,0
"3127",0,3,3,4,0,5,0,0,0,0
"3128",0,3,3,4,1,0,0,0,0,0
"3129",0,3,3,4,1,1,0,0,0,0
"3130",0,3,3,4,1,2,0,0,0,0
"3131",0,3,3,4,1,3,0,0,0,0
"3132",0,3,3,4,1,4,0,0,0,0
"3133",0,3,3,4,1,5,0,0,0,0
"3134",0,3,3,4,2,0,0,0,0,0
"3135",0,3,3,4,2,1,0,0,0,0
"3136",0,3,3,4,2,2,0,0,0,0
"3137",0,3,3,4,2,3,0,0,0,0
"3138",0,3,3,4,2,4,0,0,0,0
"3139",0,3,3,4,2,5,0,0,0,0
"3140",0,3,3,4,3,0,0,0,0,0
"3141",0,3,3,4,3,1,0,0,0,0
"3142",0,3,3,4,3,2,0,0,0,0
"3143",0,3,3,4,3,3,0,0,0,0
"3144",0,3,3,4,3,4,0,0,0,0
"3145",0,3,3,4,3,5,0,0,0,0
"3146",0,3,3,5,0,0,0,0,0,0
"3147",0,3,3,5,0,1,0,0,0,0
"3148",0,3,3,5,0,2,0,0,0,0
"3149",0,3,3,5,0,3,0,0,0,0
"3150",0,3,3,5,0,4,0,0,0,0
"3151",0,3,3,5,0,5,0,0,0,0
"3152",0,3,3,5,1,0,0,0,0,0
"3153",0,3,3,5,1,1,0,0,0,0
"3154",0,3,3,5,1,2,0,0,0,0
"3155",0,3,3,5,1,3,0,0,0,0
"3156",0,3,3,5,1,4,0,0,0,0
"3157",0,3,3,5,1,5,0,0,0,0
"3158",0,3,3,5,2,0,0,0,0,0
"3159",0,3,3,5,2,1,0,0,0,0
"3160",0,3,3,5,2,2,0,0,0,0
"3161",0,3,3,5,2,3,0,0,0,0
"3162",0,3,3,5,2,4,0,0,0,0
"3163",0,3,3,5,2,5,0,0,0,0
"3164",0,3,3,5,3,0,0,0,0,0
"3165",0,3,3,5,3,1,0,0,0,0
"3166",0,3,3,5,3,2,0,0,0,0
"3167",0,3,3,5,3,3,0,0,0,0
"3168",0,3,3,5,3,4,0,0,0,0
"3169",0,3,3,5,3,5,0,0,0,0
"3170",0,3,4,0,0,0,0,0,0,0
"3171",0,3,4,0,0,1,0,0,0,0
"3172",0,3,4,0,0,2,0,0,0,0
"3173",0,3,4,0,0,3,0,0,0,0
"3174",0,3,4,0,0,4,0,0,0,0
"3175",0,3,4,0,0,5,0,0,0,0
"3176",0,3,4,0,1,0,0,0,0,0
"3177",0,3,4,0,1,1,0,0,0,0
"3178",0,3,4,0,1,2,0,0,0,0
"3179",0,3,4,0,1,3,0,0,0,0
"3180",0,3,4,0,1,4,0,0,0,0
"3181",0,3,4,0,1,5,0,0,0,0
"3182",0,3,4,0,2,0,0,0,0,0
"3183",0,3,4,0,2,1,0,0,0,0
"3184",0,3,4,0,2,2,0,0,0,0
"3185",0,3,4,0,2,3,0,0,0,0
"3186",0,3,4,0,2,4,0,0,0,0
"3187",0,3,4,0,2,5,0,0,0,0
"3188",0,3,4,0,3,0,0,0,0,0
"3189",0,3,4,0,3,1,0,0,0,0
"3190",0,3,4,0,3,2,0,0,0,0
"3191",0,3,4,0,3,3,0,0,0,0
"3192",0,3,4,0,3,4,0,0,0,0
"3193",0,3,4,0,3,5,0,0,0,0
"3194",0,3,4,1,0,0,0,0,0,0
"3195",0,3,4,1,0,1,0,0,0,0
"3196",0,3,4,1,0,2,0,0,0,0
"3197",0,3,4,1,0,3,0,0,0,0
"3198",0,3,4,1,0,4,0,0,0,0
"3199",0,3,4,1,0,5,0,0,0,0
"3200",0,3,4,1,1,0,0,0,0,0
"3201",0,3,4,1,1,1,0,0,0,0
"3202",0,3,4,1,1,2,0,0,0,0
"3203",0,3,4,1,1,3,0,0,0,0
"3204",0,3,4,1,1,4,0,0,0,0
"3205",0,3,4,1,1,5,0,0,0,0
"3206",0,3,4,1,2,0,0,0,0,0
"3207",0,3,4,1,2,1,0,0,0,0
"3208",0,3,4,1,2,2,0,0,0,0
"3209",0,3,4,1,2,3,0,0,0,0
"3210",0,3,4,1,2,4,0,0,0,0
"3211",0,3,4,1,2,5,0,0,0,0
"3212",0,3,4,1,3,0,0,0,0,0
"3213",0,3,4,1,3,1,0,0,0,0
"3214",0,3,4,1,3,2,0,0,0,0
"3215",0,3,4,1,3,3,0,0,0,0
"3216",0,3,4,1,3,4,0,0,0,0
"3217",0,3,4,1,3,5,0,0,0,0
"3218",0,3,4,2,0,0,0,0,0,0
"3219",0,3,4,2,0,1,0,0,0,0
"3220",0,3,4,2,0,2,0,0,0,0
"3221",0,3,4,2,0,3,0,0,0,0
"3222",0,3,4,2,0,4,0,0,0,0
"3223",0,3,4,2,0,5,0,0,0,0
"3224",0,3,4,2,1,0,0,0,0,0
"3225",0,3,4,2,1,1,0,0,0,0
"3226",0,3,4,2,1,2,0,0,0,0
"3227",0,3,4,2,1,3,0,0,0,0
"3228",0,3,4,2,1,4,0,0,0,0
"3229",0,3,4,2,1,5,0,0,0,0
"3230",0,3,4,2,2,0,0,0,0,0
"3231",0,3,4,2,2,1,0,0,0,0
"3232",0,3,4,2,2,2,0,0,0,0
"3233",0,3,4,2,2,3,0,0,0,0
"3234",0,3,4,2,2,4,0,0,0,0
"3235",0,3,4,2,2,5,0,0,0,0
"3236",0,3,4,2,3,0,0,0,0,0
"3237",0,3,4,2,3,1,0,0,0,0
"3238",0,3,4,2,3,2,0,0,0,0
"3239",0,3,4,2,3,3,0,0,0,0
"3240",0,3,4,2,3,4,0,0,0,0
"3241",0,3,4,2,3,5,0,0,0,0
"3242",0,3,4,3,0,0,0,0,0,0
"3243",0,3,4,3,0,1,0,0,0,0
"3244",0,3,4,3,0,2,0,0,0,0
"3245",0,3,4,3,0,3,0,0,0,0
"3246",0,3,4,3,0,4,0,0,0,0
"3247",0,3,4,3,0,5,0,0,0,0
"3248",0,3,4,3,1,0,0,0,0,0
"3249",0,3,4,3,1,1,0,0,0,0
"3250",0,3,4,3,1,2,0,0,0,0
"3251",0,3,4,3,1,3,0,0,0,0
"3252",0,3,4,3,1,4,0,0,0,0
"3253",0,3,4,3,1,5,0,0,0,0
"3254",0,3,4,3,2,0,0,0,0,0
"3255",0,3,4,3,2,1,0,0,0,0
"3256",0,3,4,3,2,2,0,0,0,0
"3257",0,3,4,3,2,3,0,0,0,0
"3258",0,3,4,3,2,4,0,0,0,0
"3259",0,3,4,3,2,5,0,0,0,0
"3260",0,3,4,3,3,0,0,0,0,0
"3261",0,3,4,3,3,1,0,0,0,0
"3262",0,3,4,3,3,2,0,0,0,0
"3263",0,3,4,3,3,3,0,0,0,0
"3264",0,3,4,3,3,4,0,0,0,0
"3265",0,3,4,3,3,5,0,0,0,0
"3266",0,3,4,4,0,0,0,0,0,0
"3267",0,3,4,4,0,1,0,0,0,0
"3268",0,3,4,4,0,2,0,0,0,0
"3269",0,3,4,4,0,3,0,0,0,0
"3270",0,3,4,4,0,4,0,0,0,0
"3271",0,3,4,4,0,5,0,0,0,0
"3272",0,3,4,4,1,0,0,0,0,0
"3273",0,3,4,4,1,1,0,0,0,0
"3274",0,3,4,4,1,2,0,0,0,0
"3275",0,3,4,4,1,3,0,0,0,0
"3276",0,3,4,4,1,4,0,0,0,0
"3277",0,3,4,4,1,5,0,0,0,0
"3278",0,3,4,4,2,0,0,0,0,0
"3279",0,3,4,4,2,1,0,0,0,0
"3280",0,3,4,4,2,2,0,0,0,0
"3281",0,3,4,4,2,3,0,0,0,0
"3282",0,3,4,4,2,4,0,0,0,0
"3283",0,3,4,4,2,5,0,0,0,0
"3284",0,3,4,4,3,0,0,0,0,0
"3285",0,3,4,4,3,1,0,0,0,0
"3286",0,3,4,4,3,2,0,0,0,0
"3287",0,3,4,4,3,3,0,0,0,0
"3288",0,3,4,4,3,4,0,0,0,0
"3289",0,3,4,4,3,5,0,0,0,0
"3290",0,3,4,5,0,0,0,0,0,0
"3291",0,3,4,5,0,1,0,0,0,0
"3292",0,3,4,5,0,2,0,0,0,0
"3293",0,3,4,5,0,3,0,0,0,0
"3294",0,3,4,5,0,4,0,0,0,0
"3295",0,3,4,5,0,5,0,0,0,0
"3296",0,3,4,5,1,0,0,0,0,0
"3297",0,3,4,5,1,1,0,0,0,0
"3298",0,3,4,5,1,2,0,0,0,0
"3299",0,3,4,5,1,3,0,0,0,0
"3300",0,3,4,5,1,4,0,0,0,0
"3301",0,3,4,5,1,5,0,0,0,0
"3302",0,3,4,5,2,0,0,0,0,0
"3303",0,3,4,5,2,1,0,0,0,0
"3304",0,3,4,5,2,2,0,0,0,0
"3305",0,3,4,5,2,3,0,0,0,0
"3306",0,3,4,5,2,4,0,0,0,0
"3307",0,3,4,5,2,5,0,0,0,0
"3308",0,3,4,5,3,0,0,0,0,0
"3309",0,3,4,5,3,1,0,0,0,0
"3310",0,3,4,5,3,2,0,0,0,0
"3311",0,3,4,5,3,3,0,0,0,0
"3312",0,3,4,5,3,4,0,0,0,0
"3313",0,3,4,5,3,5,0,0,0,0
"3314",0,3,5,0,0,0,0,0,0,0
"3315",0,3,5,0,0,1,0,0,0,0
"3316",0,3,5,0,0,2,0,0,0,0
"3317",0,3,5,0,0,3,0,0,0,0
"3318",0,3,5,0,0,4,0,0,0,0
"3319",0,3,5,0,0,5,0,0,0,0
"3320",0,3,5,0,1,0,0,0,0,0
"3321",0,3,5,0,1,1,0,0,0,0
"3322",0,3,5,0,1,2,0,0,0,0
"3323",0,3,5,0,1,3,0,0,0,0
"3324",0,3,5,0,1,4,0,0,0,0
"3325",0,3,5,0,1,5,0,0,0,0
"3326",0,3,5,0,2,0,0,0,0,0
"3327",0,3,5,0,2,1,0,0,0,0
"3328",0,3,5,0,2,2,0,0,0,0
"3329",0,3,5,0,2,3,0,0,0,0
"3330",0,3,5,0,2,4,0,0,0,0
"3331",0,3,5,0,2,5,0,0,0,0
"3332",0,3,5,0,3,0,0,0,0,0
"3333",0,3,5,0,3,1,0,0,0,0
"3334",0,3,5,0,3,2,0,0,0,0
"3335",0,3,5,0,3,3,0,0,0,0
"3336",0,3,5,0,3,4,0,0,0,0
"3337",0,3,5,0,3,5,0,0,0,0
"3338",0,3,5,1,0,0,0,0,0,0
"3339",0,3,5,1,0,1,0,0,0,0
"3340",0,3,5,1,0,2,0,0,0,0
"3341",0,3,5,1,0,3,0,0,0,0
"3342",0,3,5,1,0,4,0,0,0,0
"3343",0,3,5,1,0,5,0,0,0,0
"3344",0,3,5,1,1,0,0,0,0,0
"3345",0,3,5,1,1,1,0,0,0,0
"3346",0,3,5,1,1,2,0,0,0,0
"3347",0,3,5,1,1,3,0,0,0,0
"3348",0,3,5,1,1,4,0,0,0,0
"3349",0,3,5,1,1,5,0,0,0,0
"3350",0,3,5,1,2,0,0,0,0,0
"3351",0,3,5,1,2,1,0,0,0,0
"3352",0,3,5,1,2,2,0,0,0,0
"3353",0,3,5,1,2,3,0,0,0,0
"3354",0,3,5,1,2,4,0,0,0,0
"3355",0,3,5,1,2,5,0,0,0,0
"3356",0,3,5,1,3,0,0,0,0,0
"3357",0,3,5,1,3,1,0,0,0,0
"3358",0,3,5,1,3,2,0,0,0,0
"3359",0,3,5,1,3,3,0,0,0,0
"3360",0,3,5,1,3,4,0,0,0,0
"3361",0,3,5,1,3,5,0,0,0,0
"3362",0,3,5,2,0,0,0,0,0,0
"3363",0,3,5,2,0,1,0,0,0,0
"3364",0,3,5,2,0,2,0,0,0,0
"3365",0,3,5,2,0,3,0,0,0,0
"3366",0,3,5,2,0,4,0,0,0,0
"3367",0,3,5,2,0,5,0,0,0,0
"3368",0,3,5,2,1,0,0,0,0,0
"3369",0,3,5,2,1,1,0,0,0,0
"3370",0,3,5,2,1,2,0,0,0,0
"3371",0,3,5,2,1,3,0,0,0,0
"3372",0,3,5,2,1,4,0,0,0,0
"3373",0,3,5,2,1,5,0,0,0,0
"3374",0,3,5,2,2,0,0,0,0,0
"3375",0,3,5,2,2,1,0,0,0,0
"3376",0,3,5,2,2,2,0,0,0,0
"3377",0,3,5,2,2,3,0,0,0,0
"3378",0,3,5,2,2,4,0,0,0,0
"3379",0,3,5,2,2,5,0,0,0,0
"3380",0,3,5,2,3,0,0,0,0,0
"3381",0,3,5,2,3,1,0,0,0,0
"3382",0,3,5,2,3,2,0,0,0,0
"3383",0,3,5,2,3,3,0,0,0,0
"3384",0,3,5,2,3,4,0,0,0,0
"3385",0,3,5,2,3,5,0,0,0,0
"3386",0,3,5,3,0,0,0,0,0,0
"3387",0,3,5,3,0,1,0,0,0,0
"3388",0,3,5,3,0,2,0,0,0,0
"3389",0,3,5,3,0,3,0,0,0,0
"3390",0,3,5,3,0,4,0,0,0,0
"3391",0,3,5,3,0,5,0,0,0,0
"3392",0,3,5,3,1,0,0,0,0,0
"3393",0,3,5,3,1,1,0,0,0,0
"3394",0,3,5,3,1,2,0,0,0,0
"3395",0,3,5,3,1,3,0,0,0,0
"3396",0,3,5,3,1,4,0,0,0,0
"3397",0,3,5,3,1,5,0,0,0,0
"3398",0,3,5,3,2,0,0,0,0,0
"3399",0,3,5,3,2,1,0,0,0,0
"3400",0,3,5,3,2,2,0,0,0,0
"3401",0,3,5,3,2,3,0,0,0,0
"3402",0,3,5,3,2,4,0,0,0,0
"3403",0,3,5,3,2,5,0,0,0,0
"3404",0,3,5,3,3,0,0,0,0,0
"3405",0,3,5,3,3,1,0,0,0,0
"3406",0,3,5,3,3,2,0,0,0,0
"3407",0,3,5,3,3,3,0,0,0,0
"3408",0,3,5,3,3,4,0,0,0,0
"3409",0,3,5,3,3,5,0,0,0,0
"3410",0,3,5,4,0,0,0,0,0,0
"3411",0,3,5,4,0,1,0,0,0,0
"3412",0,3,5,4,0,2,0,0,0,0
"3413",0,3,5,4,0,3,0,0,0,0
"3414",0,3,5,4,0,4,0,0,0,0
"3415",0,3,5,4,0,5,0,0,0,0
"3416",0,3,5,4,1,0,0,0,0,0
"3417",0,3,5,4,1,1,0,0,0,0
"3418",0,3,5,4,1,2,0,0,0,0
"3419",0,3,5,4,1,3,0,0,0,0
"3420",0,3,5,4,1,4,0,0,0,0
"3421",0,3,5,4,1,5,0,0,0,0
"3422",0,3,5,4,2,0,0,0,0,0
"3423",0,3,5,4,2,1,0,0,0,0
"3424",0,3,5,4,2,2,0,0,0,0
"3425",0,3,5,4,2,3,0,0,0,0
"3426",0,3,5,4,2,4,0,0,0,0
"3427",0,3,5,4,2,5,0,0,0,0
"3428",0,3,5,4,3,0,0,0,0,0
"3429",0,3,5,4,3,1,0,0,0,0
"3430",0,3,5,4,3,2,0,0,0,0
"3431",0,3,5,4,3,3,0,0,0,0
"3432",0,3,5,4,3,4,0,0,0,0
"3433",0,3,5,4,3,5,0,0,0,0
"3434",0,3,5,5,0,0,0,0,0,0
"3435",0,3,5,5,0,1,0,0,0,0
"3436",0,3,5,5,0,2,0,0,0,0
"3437",0,3,5,5,0,3,0,0,0,0
"3438",0,3,5,5,0,4,0,0,0,0
"3439",0,3,5,5,0,5,0,0,0,0
"3440",0,3,5,5,1,0,0,0,0,0
"3441",0,3,5,5,1,1,0,0,0,0
"3442",0,3,5,5,1,2,0,0,0,0
"3443",0,3,5,5,1,3,0,0,0,0
"3444",0,3,5,5,1,4,0,0,0,0
"3445",0,3,5,5,1,5,0,0,0,0
"3446",0,3,5,5,2,0,0,0,0,0
"3447",0,3,5,5,2,1,0,0,0,0
"3448",0,3,5,5,2,2,0,0,0,0
"3449",0,3,5,5,2,3,0,0,0,0
"3450",0,3,5,5,2,4,0,0,0,0
"3451",0,3,5,5,2,5,0,0,0,0
"3452",0,3,5,5,3,0,0,0,0,0
"3453",0,3,5,5,3,1,0,0,0,0
"3454",0,3,5,5,3,2,0,0,0,0
"3455",0,3,5,5,3,3,0,0,0,0
"3456",0,3,5,5,3,4,0,0,0,0
"3457",0,3,5,5,3,5,0,0,0,0
"3458",1,0,0,0,0,0,0,0,0,0
"3459",1,0,0,0,0,1,0,0,0,0
"3460",1,0,0,0,0,2,0,0,0,0
"3461",1,0,0,0,0,3,0,0,0,0
"3462",1,0,0,0,0,4,0,0,0,0
"3463",1,0,0,0,0,5,0,0,0,0
"3464",1,0,0,0,1,0,0,0,0,0
"3465",1,0,0,0,1,1,0,0,0,0
"3466",1,0,0,0,1,2,0,0,0,0
"3467",1,0,0,0,1,3,0,0,0,0
"3468",1,0,0,0,1,4,0,0,0,0
"3469",1,0,0,0,1,5,0,0,0,0
"3470",1,0,0,0,2,0,0,0,0,0
"3471",1,0,0,0,2,1,0,0,0,0
"3472",1,0,0,0,2,2,0,0,0,0
"3473",1,0,0,0,2,3,0,0,0,0
"3474",1,0,0,0,2,4,0,0,0,0
"3475",1,0,0,0,2,5,0,0,0,0
"3476",1,0,0,0,3,0,0,0,0,0
"3477",1,0,0,0,3,1,0,0,0,0
"3478",1,0,0,0,3,2,0,0,0,0
"3479",1,0,0,0,3,3,0,0,0,0
"3480",1,0,0,0,3,4,0,0,0,0
"3481",1,0,0,0,3,5,0,0,0,0
"3482",1,0,0,1,0,0,0,0,0,0
